id,date,sex,city,product category,MontH,season,region
1700,2013-09-07,Erkek,Antalya,Bakım,Eylül,SONBAHAR,AKDENİZ
1701,2013-09-07,Bayan,Bursa,Bakım,Eylül,SONBAHAR,MARMARA
1702,2013-09-07,Bayan,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1703,2013-09-07,Erkek,Erzurum,Bakım,Eylül,SONBAHAR,DOĞU ANADOLU
1704,2013-09-07,Erkek,Burdur,Bakım,Eylül,SONBAHAR,AKDENİZ
1705,2013-09-07,Bayan,Ankara,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
1706,2013-09-07,Erkek,Ordu,Cinsel,Eylül,SONBAHAR,KARADENİZ
1707,2013-09-07,Erkek,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1708,2013-09-07,Erkek,Şanlıurfa,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
1709,2013-09-07,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1710,2013-09-09,Erkek,Bingöl,Bakım,Eylül,SONBAHAR,DOĞU ANADOLU
1711,2013-09-09,Erkek,Muğla,Bakım,Eylül,SONBAHAR,EGE
1712,2013-09-09,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1713,2013-09-09,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1714,2013-09-09,Erkek,Antalya,Bakım,Eylül,SONBAHAR,AKDENİZ
1715,2013-09-09,Erkek,Elazığ,Bakım,Eylül,SONBAHAR,DOĞU ANADOLU
1716,2013-09-09,Erkek,Kırıkkale,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
1717,2013-09-09,Erkek,Diyarbakır,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
1718,2013-09-09,Erkek,Ankara,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
1719,2013-09-09,Erkek,Konya,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
1720,2013-09-09,Erkek,Adana,Cinsel,Eylül,SONBAHAR,AKDENİZ
1721,2013-09-09,Erkek,Kocaeli,Bakım,Eylül,SONBAHAR,MARMARA
1722,2013-09-09,Bayan,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1723,2013-09-09,Bayan,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1724,2013-09-09,Erkek,Konya,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
1725,2013-09-09,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1726,2013-09-09,Erkek,Ankara,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
1727,2013-09-09,Erkek,Antalya,DİĞER,Eylül,SONBAHAR,AKDENİZ
1728,2013-09-09,Erkek,Burdur,Cinsel,Eylül,SONBAHAR,AKDENİZ
1729,2013-09-09,Erkek,Ordu,Bakım,Eylül,SONBAHAR,KARADENİZ
1730,2013-09-09,Erkek,İstanbul,Saç,Eylül,SONBAHAR,MARMARA
1731,2013-09-10,Erkek,İstanbul,DİĞER,Eylül,SONBAHAR,MARMARA
1732,2013-09-10,Erkek,Adana,Bakım,Eylül,SONBAHAR,AKDENİZ
1733,2013-09-10,Erkek,Uşak,Bakım,Eylül,SONBAHAR,EGE
1734,2013-09-10,Bayan,Ankara,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
1735,2013-09-10,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1736,2013-09-10,Bayan,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
1737,2013-09-10,Bayan,İstanbul,Ağrılar,Eylül,SONBAHAR,MARMARA
1738,2013-09-11,Erkek,Kocaeli,Cinsel,Eylül,SONBAHAR,MARMARA
1739,2013-09-11,Erkek,Kilis,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
1740,2013-09-11,Bayan,Aksaray,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
1741,2013-09-11,Erkek,Kars,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
1742,2013-09-11,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1743,2013-09-11,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1744,2013-09-11,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1745,2013-09-11,Erkek,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
1746,2013-09-11,Erkek,Manisa,Ağrılar,Eylül,SONBAHAR,EGE
1747,2013-09-11,Erkek,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
1748,2013-09-12,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1749,2013-09-12,Erkek,Hatay,Bakım,Eylül,SONBAHAR,AKDENİZ
1750,2013-09-12,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1751,2013-09-12,Bayan,İçel,Bakım,Eylül,SONBAHAR,AKDENİZ
1752,2013-09-12,Erkek,Denizli,Cinsel,Eylül,SONBAHAR,EGE
1753,2013-09-12,Erkek,Bayburt,Bakım,Eylül,SONBAHAR,KARADENİZ
1754,2013-09-12,Erkek,Kocaeli,Cinsel,Eylül,SONBAHAR,MARMARA
1755,2013-09-12,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1756,2013-09-12,Erkek,Samsun,Cinsel,Eylül,SONBAHAR,KARADENİZ
1757,2013-09-12,Erkek,Şanlıurfa,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
1758,2013-09-13,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1759,2013-09-13,Erkek,Manisa,Güzellik,Eylül,SONBAHAR,EGE
1760,2013-09-13,Bayan,İstanbul,DİĞER,Eylül,SONBAHAR,MARMARA
1761,2013-09-13,Bayan,Aydın,Zayıflama,Eylül,SONBAHAR,EGE
1762,2013-09-13,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1763,2013-09-13,Erkek,Bursa,Güzellik,Eylül,SONBAHAR,MARMARA
1764,2013-09-13,Erkek,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
1765,2013-09-13,Bayan,İzmir,Bakım,Eylül,SONBAHAR,EGE
1766,2013-09-13,Bayan,İstanbul,DİĞER,Eylül,SONBAHAR,MARMARA
1767,2013-09-13,Bayan,İzmir,Bakım,Eylül,SONBAHAR,EGE
1768,2013-09-13,Bayan,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1769,2013-09-13,Erkek,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
1770,2013-09-13,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1771,2013-09-13,Erkek,Adana,Cinsel,Eylül,SONBAHAR,AKDENİZ
1772,2013-09-13,Erkek,Hakkari,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
1773,2013-09-14,Erkek,Van,Güzellik,Eylül,SONBAHAR,DOĞU ANADOLU
1774,2013-09-14,Erkek,Diyarbakır,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
1775,2013-09-14,Erkek,Bursa,Bakım,Eylül,SONBAHAR,MARMARA
1776,2013-09-14,Erkek,Konya,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
1777,2013-09-14,Erkek,Denizli,Güzellik,Eylül,SONBAHAR,EGE
1778,2013-09-16,Erkek,Mardin,Bakım,Eylül,SONBAHAR,GÜNEYDOĞU
1779,2013-09-16,Bayan,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1780,2013-09-16,Erkek,İstanbul,DİĞER,Eylül,SONBAHAR,MARMARA
1781,2013-09-16,Erkek,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1782,2013-09-16,Bayan,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
1783,2013-09-16,Bayan,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1784,2013-09-16,Erkek,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
1785,2013-09-16,Erkek,Manisa,Güzellik,Eylül,SONBAHAR,EGE
1786,2013-09-16,Erkek,Samsun,Cinsel,Eylül,SONBAHAR,KARADENİZ
1787,2013-09-17,Erkek,Zonguldak,Bakım,Eylül,SONBAHAR,KARADENİZ
1788,2013-09-17,Erkek,Tekirdağ,Bakım,Eylül,SONBAHAR,MARMARA
1789,2013-09-17,Erkek,Kocaeli,Bakım,Eylül,SONBAHAR,MARMARA
1790,2013-09-17,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1791,2013-09-17,Erkek,Bolu,Cinsel,Eylül,SONBAHAR,KARADENİZ
1792,2013-09-17,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1793,2013-09-17,Bayan,Adana,Sağlık,Eylül,SONBAHAR,AKDENİZ
1794,2013-09-18,Erkek,İstanbul,Ağrılar,Eylül,SONBAHAR,MARMARA
1795,2013-09-18,Erkek,İstanbul,Ağrılar,Eylül,SONBAHAR,MARMARA
1796,2013-09-18,Erkek,Konya,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
1797,2013-09-18,Bayan,Hatay,Bakım,Eylül,SONBAHAR,AKDENİZ
1798,2013-09-18,Bayan,İzmir,DİĞER,Eylül,SONBAHAR,EGE
1799,2013-09-18,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1800,2013-09-20,Erkek,Ordu,Bakım,Eylül,SONBAHAR,KARADENİZ
1801,2013-09-20,Erkek,Artvin,Cinsel,Eylül,SONBAHAR,KARADENİZ
1802,2013-09-20,Erkek,Kahramanmaraş,Cinsel,Eylül,SONBAHAR,AKDENİZ
1803,2013-09-20,Erkek,Kocaeli,Cinsel,Eylül,SONBAHAR,MARMARA
1804,2013-09-20,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1805,2013-09-20,Bayan,Bursa,Zayıflama,Eylül,SONBAHAR,MARMARA
1806,2013-09-20,Erkek,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
1807,2013-09-21,Erkek,Balıkesir,Cinsel,Eylül,SONBAHAR,MARMARA
1808,2013-09-21,Erkek,Van,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
1809,2013-09-23,Bayan,Balıkesir,DİĞER,Eylül,SONBAHAR,MARMARA
1810,2013-09-23,Bayan,Denizli,Zayıflama,Eylül,SONBAHAR,EGE
1811,2013-09-23,Bayan,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
1812,2013-09-23,Erkek,Erzurum,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
1813,2013-09-23,Bayan,Adana,Bakım,Eylül,SONBAHAR,AKDENİZ
1814,2013-09-23,Erkek,Manisa,Cinsel,Eylül,SONBAHAR,EGE
1815,2013-09-23,Erkek,Antalya,Güzellik,Eylül,SONBAHAR,AKDENİZ
1816,2013-09-23,Erkek,İzmir,Zayıflama,Eylül,SONBAHAR,EGE
1817,2013-09-23,Erkek,Mersin,Bakım,Eylül,SONBAHAR,AKDENİZ
1818,2013-09-23,Erkek,İzmir,Cinsel,Eylül,SONBAHAR,EGE
1819,2013-09-23,Erkek,Bursa,Bakım,Eylül,SONBAHAR,MARMARA
1820,2013-09-23,Bayan,Bolu,Zayıflama,Eylül,SONBAHAR,KARADENİZ
1821,2013-09-23,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1822,2013-09-24,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1823,2013-09-24,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1824,2013-09-24,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1825,2013-09-24,Erkek,Diyarbakır,Zayıflama,Eylül,SONBAHAR,GÜNEYDOĞU
1826,2013-09-24,Erkek,Kastamonu,Zayıflama,Eylül,SONBAHAR,KARADENİZ
1827,2013-09-24,Erkek,Sinop,Bakım,Eylül,SONBAHAR,KARADENİZ
1828,2013-09-24,Erkek,Van,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
1829,2013-09-24,Erkek,Batman,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
1830,2013-09-25,Erkek,Muş,Bakım,Eylül,SONBAHAR,DOĞU ANADOLU
1831,2013-09-25,Bayan,Kırıkkale,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
1832,2013-09-25,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1833,2013-09-26,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1834,2013-09-26,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1835,2013-09-26,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1836,2013-09-26,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1837,2013-09-26,Erkek,Kocaeli,Cinsel,Eylül,SONBAHAR,MARMARA
1838,2013-09-26,Bayan,Balıkesir,Bakım,Eylül,SONBAHAR,MARMARA
1839,2013-09-26,Bayan,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1840,2013-09-26,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1841,2013-09-27,Erkek,Denizli,Cinsel,Eylül,SONBAHAR,EGE
1842,2013-09-27,Bayan,Muğla,Zayıflama,Eylül,SONBAHAR,EGE
1843,2013-09-27,Bayan,İstanbul,DİĞER,Eylül,SONBAHAR,MARMARA
1844,2013-09-27,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1845,2013-09-27,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1846,2013-09-27,Bayan,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
1847,2013-09-28,Bayan,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
1848,2013-09-28,Bayan,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
1849,2013-09-28,Erkek,Muğla,Bakım,Eylül,SONBAHAR,EGE
1850,2013-09-28,Erkek,Erzurum,Bakım,Eylül,SONBAHAR,DOĞU ANADOLU
1851,2013-09-28,Erkek,Antalya,Bakım,Eylül,SONBAHAR,AKDENİZ
1852,2013-09-28,Erkek,Ankara,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
1853,2013-09-28,Bayan,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1854,2013-09-28,Erkek,Mersin,Zayıflama,Eylül,SONBAHAR,AKDENİZ
1855,2013-09-28,Erkek,Kocaeli,Cinsel,Eylül,SONBAHAR,MARMARA
1856,2013-09-28,Erkek,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1857,2013-09-28,Erkek,Antalya,Cinsel,Eylül,SONBAHAR,AKDENİZ
1858,2013-09-30,Bayan,Adana,Bakım,Eylül,SONBAHAR,AKDENİZ
1859,2013-09-30,Bayan,Muğla,Zayıflama,Eylül,SONBAHAR,EGE
1860,2013-09-30,Erkek,Balıkesir,Bakım,Eylül,SONBAHAR,MARMARA
1861,2013-09-30,Erkek,Antalya,Cinsel,Eylül,SONBAHAR,AKDENİZ
1862,2013-09-30,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1863,2013-09-30,Bayan,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
1864,2013-09-30,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1865,2013-09-30,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1866,2013-09-30,Erkek,Gaziantep,Bakım,Eylül,SONBAHAR,GÜNEYDOĞU
1867,2013-09-30,Erkek,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
1868,2013-09-30,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
1869,2013-09-30,Bayan,Malatya,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
1870,2013-09-30,Bayan,İstanbul,DİĞER,Eylül,SONBAHAR,MARMARA
1871,2013-09-30,Bayan,Tunceli,Zayıflama,Eylül,SONBAHAR,DOĞU ANADOLU
1872,2013-10-01,Bayan,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1873,2013-10-01,Bayan,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1874,2013-10-01,Erkek,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1875,2013-10-01,Erkek,Zonguldak,Zayıflama,Ekim,SONBAHAR,KARADENİZ
1876,2013-10-01,Erkek,Ankara,DİĞER,Ekim,SONBAHAR,İÇ ANADOLU
1877,2013-10-01,Erkek,İstanbul,Cinsel,Ekim,SONBAHAR,MARMARA
1878,2013-10-01,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1879,2013-10-01,Bayan,Eskişehir,Zayıflama,Ekim,SONBAHAR,İÇ ANADOLU
1880,2013-10-01,Erkek,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1881,2013-10-01,Erkek,İstanbul,Ağrılar,Ekim,SONBAHAR,MARMARA
1882,2013-10-01,Erkek,Şanlıurfa,Cinsel,Ekim,SONBAHAR,GÜNEYDOĞU
1883,2013-10-01,Bayan,Antalya,Zayıflama,Ekim,SONBAHAR,AKDENİZ
1884,2013-10-02,Bayan,Kocaeli,Bakım,Ekim,SONBAHAR,MARMARA
1885,2013-10-02,Erkek,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1886,2013-10-02,Bayan,Şırnak,Zayıflama,Ekim,SONBAHAR,DOĞU ANADOLU
1887,2013-10-02,Erkek,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1888,2013-10-02,Bayan,Konya,Zayıflama,Ekim,SONBAHAR,İÇ ANADOLU
1889,2013-10-02,Erkek,Gaziantep,Bakım,Ekim,SONBAHAR,GÜNEYDOĞU
1890,2013-10-02,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1891,2013-10-02,Erkek,Ankara,Zayıflama,Ekim,SONBAHAR,İÇ ANADOLU
1892,2013-10-02,Erkek,Samsun,Zayıflama,Ekim,SONBAHAR,KARADENİZ
1893,2013-10-02,Erkek,Kocaeli,Bakım,Ekim,SONBAHAR,MARMARA
1894,2013-10-02,Erkek,İzmir,Cinsel,Ekim,SONBAHAR,EGE
1895,2013-10-02,Erkek,Balıkesir,Zayıflama,Ekim,SONBAHAR,MARMARA
1896,2013-10-02,Bayan,Karaman,Zayıflama,Ekim,SONBAHAR,İÇ ANADOLU
1897,2013-10-02,Erkek,Ankara,Zayıflama,Ekim,SONBAHAR,İÇ ANADOLU
1898,2013-10-02,Erkek,Mersin,Bakım,Ekim,SONBAHAR,AKDENİZ
1899,2013-10-02,Bayan,Adana,Ağrılar,Ekim,SONBAHAR,AKDENİZ
1900,2013-10-03,Bayan,Gaziantep,Zayıflama,Ekim,SONBAHAR,GÜNEYDOĞU
1901,2013-10-03,Erkek,İstanbul,Cinsel,Ekim,SONBAHAR,MARMARA
1902,2013-10-03,Erkek,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1903,2013-10-03,Erkek,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1904,2013-10-03,Erkek,Kocaeli,Bakım,Ekim,SONBAHAR,MARMARA
1905,2013-10-03,Erkek,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1906,2013-10-03,Erkek,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1907,2013-10-03,Erkek,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1908,2013-10-03,Bayan,Zonguldak,Zayıflama,Ekim,SONBAHAR,KARADENİZ
1909,2013-10-03,Erkek,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1910,2013-10-03,Erkek,Van,Cinsel,Ekim,SONBAHAR,DOĞU ANADOLU
1911,2013-10-04,Bayan,Konya,Zayıflama,Ekim,SONBAHAR,İÇ ANADOLU
1912,2013-10-04,Bayan,Kütahya,Zayıflama,Ekim,SONBAHAR,EGE
1913,2013-10-04,Bayan,Konya,Zayıflama,Ekim,SONBAHAR,İÇ ANADOLU
1914,2013-10-04,Erkek,Eskişehir,Cinsel,Ekim,SONBAHAR,İÇ ANADOLU
1915,2013-10-04,Erkek,Sivas,Zayıflama,Ekim,SONBAHAR,İÇ ANADOLU
1916,2013-10-04,Bayan,Samsun,Zayıflama,Ekim,SONBAHAR,KARADENİZ
1917,2013-10-04,Erkek,Gaziantep,Bakım,Ekim,SONBAHAR,GÜNEYDOĞU
1918,2013-10-05,Erkek,Bolu,Güzellik,Ekim,SONBAHAR,KARADENİZ
1919,2013-10-05,Erkek,Denizli,Bakım,Ekim,SONBAHAR,EGE
1920,2013-10-07,Erkek,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1921,2013-10-07,Bayan,Nevşehir,Zayıflama,Ekim,SONBAHAR,İÇ ANADOLU
1922,2013-10-07,Erkek,Balıkesir,Bakım,Ekim,SONBAHAR,MARMARA
1923,2013-10-07,Erkek,Aydın,Cinsel,Ekim,SONBAHAR,EGE
1924,2013-10-07,Bayan,Hatay,Bakım,Ekim,SONBAHAR,AKDENİZ
1925,2013-10-07,Erkek,Kırıkkale,Zayıflama,Ekim,SONBAHAR,İÇ ANADOLU
1926,2013-10-07,Bayan,Balıkesir,Zayıflama,Ekim,SONBAHAR,MARMARA
1927,2013-10-07,Erkek,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1928,2013-10-07,Bayan,Şanlıurfa,Zayıflama,Ekim,SONBAHAR,GÜNEYDOĞU
1929,2013-10-07,Bayan,Muğla,Zayıflama,Ekim,SONBAHAR,EGE
1930,2013-10-07,Bayan,İzmir,Zayıflama,Ekim,SONBAHAR,EGE
1931,2013-10-07,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1932,2013-10-07,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1933,2013-10-07,Erkek,Antalya,Güzellik,Ekim,SONBAHAR,AKDENİZ
1934,2013-10-07,Erkek,İstanbul,Güzellik,Ekim,SONBAHAR,MARMARA
1935,2013-10-08,Erkek,Şanlıurfa,Cinsel,Ekim,SONBAHAR,GÜNEYDOĞU
1936,2013-10-08,Bayan,Kahramanmaraş,Zayıflama,Ekim,SONBAHAR,AKDENİZ
1937,2013-10-08,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1938,2013-10-08,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1939,2013-10-08,Bayan,Bursa,Zayıflama,Ekim,SONBAHAR,MARMARA
1940,2013-10-08,Bayan,Ankara,Zayıflama,Ekim,SONBAHAR,İÇ ANADOLU
1941,2013-10-08,Bayan,Muğla,Zayıflama,Ekim,SONBAHAR,EGE
1942,2013-10-08,Erkek,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1943,2013-10-08,Bayan,Bursa,Zayıflama,Ekim,SONBAHAR,MARMARA
1944,2013-10-08,Erkek,Bursa,Ağrılar,Ekim,SONBAHAR,MARMARA
1945,2013-10-08,Bayan,Muş,Bakım,Ekim,SONBAHAR,DOĞU ANADOLU
1946,2013-10-08,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1947,2013-10-08,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1948,2013-10-08,Erkek,Muğla,Zayıflama,Ekim,SONBAHAR,EGE
1949,2013-10-09,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1950,2013-10-09,Bayan,Ankara,Ağrılar,Ekim,SONBAHAR,İÇ ANADOLU
1951,2013-10-09,Erkek,Çorum,Bakım,Ekim,SONBAHAR,KARADENİZ
1952,2013-10-10,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1953,2013-10-10,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1954,2013-10-10,Erkek,İzmir,Zayıflama,Ekim,SONBAHAR,EGE
1955,2013-10-11,Bayan,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1956,2013-10-11,Erkek,İstanbul,Ağrılar,Ekim,SONBAHAR,MARMARA
1957,2013-10-11,Erkek,İzmir,Zayıflama,Ekim,SONBAHAR,EGE
1958,2013-10-21,Erkek,Burdur,Cinsel,Ekim,SONBAHAR,AKDENİZ
1959,2013-10-21,Bayan,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1960,2013-10-21,Erkek,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1961,2013-10-21,Erkek,İstanbul,Cinsel,Ekim,SONBAHAR,MARMARA
1962,2013-10-21,Erkek,Afyon,Güzellik,Ekim,SONBAHAR,EGE
1963,2013-10-22,Erkek,Van,Cinsel,Ekim,SONBAHAR,DOĞU ANADOLU
1964,2013-10-23,Erkek,Konya,Güzellik,Ekim,SONBAHAR,İÇ ANADOLU
1965,2013-10-24,Bayan,Trabzon,Zayıflama,Ekim,SONBAHAR,KARADENİZ
1966,2013-10-28,Bayan,Aydın,Bakım,Ekim,SONBAHAR,EGE
1967,2013-10-28,Erkek,Antalya,Bakım,Ekim,SONBAHAR,AKDENİZ
1968,2013-10-28,Erkek,Muş,Bakım,Ekim,SONBAHAR,DOĞU ANADOLU
1969,2013-10-28,Erkek,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1970,2013-10-28,Erkek,Antalya,Ağrılar,Ekim,SONBAHAR,AKDENİZ
1971,2013-10-28,Bayan,İzmir,Zayıflama,Ekim,SONBAHAR,EGE
1972,2013-10-28,Bayan,Mersin,Zayıflama,Ekim,SONBAHAR,AKDENİZ
1973,2013-10-28,Erkek,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1974,2013-10-28,Erkek,Balıkesir,Ağrılar,Ekim,SONBAHAR,MARMARA
1975,2013-10-28,Erkek,Isparta,Zayıflama,Ekim,SONBAHAR,AKDENİZ
1976,2013-10-28,Bayan,Kırıkkale,Bakım,Ekim,SONBAHAR,İÇ ANADOLU
1977,2013-10-31,Erkek,Mersin,Cinsel,Ekim,SONBAHAR,AKDENİZ
1978,2013-10-31,Erkek,İstanbul,Bakım,Ekim,SONBAHAR,MARMARA
1979,2013-10-31,Erkek,Tekirdağ,Cinsel,Ekim,SONBAHAR,MARMARA
1980,2013-10-31,Erkek,Muğla,Ağrılar,Ekim,SONBAHAR,EGE
1981,2013-10-31,Erkek,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1982,2013-10-31,Bayan,İstanbul,Zayıflama,Ekim,SONBAHAR,MARMARA
1983,2013-11-01,Bayan,Antalya,Zayıflama,Kasım,SONBAHAR,AKDENİZ
1984,2013-11-01,Bayan,Afyon,Ağrılar,Kasım,SONBAHAR,EGE
1985,2013-11-01,Bayan,Ankara,Zayıflama,Kasım,SONBAHAR,İÇ ANADOLU
1986,2013-11-01,Bayan,Ankara,Zayıflama,Kasım,SONBAHAR,İÇ ANADOLU
1987,2013-11-01,Erkek,Denizli,Cinsel,Kasım,SONBAHAR,EGE
1988,2013-11-01,Bayan,İstanbul,Bakım,Kasım,SONBAHAR,MARMARA
1989,2013-11-01,Erkek,Hakkari,Cinsel,Kasım,SONBAHAR,DOĞU ANADOLU
1990,2013-11-01,Bayan,İstanbul,Zayıflama,Kasım,SONBAHAR,MARMARA
1991,2013-11-01,Erkek,Eskişehir,Zayıflama,Kasım,SONBAHAR,İÇ ANADOLU
1992,2013-11-01,Erkek,Yalova,Cinsel,Kasım,SONBAHAR,MARMARA
1993,2013-11-01,Bayan,İstanbul,Zayıflama,Kasım,SONBAHAR,MARMARA
1994,2013-11-01,Bayan,İzmir,Cinsel,Kasım,SONBAHAR,EGE
